[2014-02-28 20:41:35.225] [TRACE] soap - Remote connection time February 28th 2014, 8:41:35 pm, ip called:'192.168.51.40'
[2014-02-28 20:41:41.265] [TRACE] soap - Remote connection time February 28th 2014, 8:41:41 pm, ip called:'192.168.51.40'
[2014-02-28 20:41:41.300] [TRACE] soap - Remote connection time February 28th 2014, 8:41:41 pm, ip called:'192.168.51.40'
[2014-02-28 20:41:47.710] [TRACE] soap - Remote connection time February 28th 2014, 8:41:47 pm, ip called:'192.168.51.40'
[2014-02-28 20:41:47.732] [TRACE] soap - Remote connection time February 28th 2014, 8:41:47 pm, ip called:'192.168.51.40'
[2014-02-28 20:41:52.177] [TRACE] soap - Remote connection time February 28th 2014, 8:41:52 pm, ip called:'192.168.51.40'
[2014-02-28 20:41:52.189] [TRACE] soap - Remote connection time February 28th 2014, 8:41:52 pm, ip called:'192.168.51.40'
[2014-03-03 10:33:32.148] [TRACE] soap - Remote connection time March 3rd 2014, 10:33:32 am, ip called:'192.168.51.40'
[2014-03-03 10:33:32.166] [TRACE] soap - Remote connection time March 3rd 2014, 10:33:32 am, ip called:'192.168.51.40'
[2014-03-04 17:50:03.120] [TRACE] soap - Remote connection time March 4th 2014, 5:50:03 pm, ip called:'192.168.51.40'
[2014-03-04 17:50:03.122] [TRACE] soap - Remote connection time March 4th 2014, 5:50:03 pm, ip called:'192.168.51.40'
[2014-03-04 22:12:48.572] [TRACE] soap - Remote connection time March 4th 2014, 10:12:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:12:48.607] [TRACE] soap - Remote connection time March 4th 2014, 10:12:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:12:53.993] [TRACE] soap - Remote connection time March 4th 2014, 10:12:53 pm, ip called:'192.168.51.40'
[2014-03-04 22:12:54.006] [TRACE] soap - Remote connection time March 4th 2014, 10:12:54 pm, ip called:'192.168.51.40'
[2014-03-04 22:12:55.570] [TRACE] soap - Remote connection time March 4th 2014, 10:12:55 pm, ip called:'192.168.51.40'
[2014-03-04 22:12:59.707] [TRACE] soap - Remote connection time March 4th 2014, 10:12:59 pm, ip called:'192.168.51.40'
[2014-03-04 22:12:59.740] [TRACE] soap - Remote connection time March 4th 2014, 10:12:59 pm, ip called:'192.168.51.40'
[2014-03-04 22:13:49.872] [TRACE] soap - Remote connection time March 4th 2014, 10:13:49 pm, ip called:'192.168.51.40'
[2014-03-04 22:14:01.565] [TRACE] soap - Remote connection time March 4th 2014, 10:14:01 pm, ip called:'192.168.51.40'
[2014-03-04 22:17:51.491] [TRACE] soap - Remote connection time March 4th 2014, 10:17:51 pm, ip called:'192.168.51.40'
[2014-03-04 22:17:51.501] [TRACE] soap - Remote connection time March 4th 2014, 10:17:51 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:08.607] [TRACE] soap - Remote connection time March 4th 2014, 10:21:08 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:08.639] [TRACE] soap - Remote connection time March 4th 2014, 10:21:08 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:12.704] [TRACE] soap - Remote connection time March 4th 2014, 10:21:12 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:24.107] [TRACE] soap - Remote connection time March 4th 2014, 10:21:24 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:24.146] [TRACE] soap - Remote connection time March 4th 2014, 10:21:24 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:40.074] [TRACE] soap - Remote connection time March 4th 2014, 10:21:40 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:40.085] [TRACE] soap - Remote connection time March 4th 2014, 10:21:40 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:50.624] [TRACE] soap - Remote connection time March 4th 2014, 10:21:50 pm, ip called:'192.168.51.40'
[2014-03-04 22:21:50.654] [TRACE] soap - Remote connection time March 4th 2014, 10:21:50 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:46.231] [TRACE] soap - Remote connection time March 4th 2014, 10:23:46 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:46.270] [TRACE] soap - Remote connection time March 4th 2014, 10:23:46 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:48.611] [TRACE] soap - Remote connection time March 4th 2014, 10:23:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:48.624] [TRACE] soap - Remote connection time March 4th 2014, 10:23:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:52.336] [TRACE] soap - Remote connection time March 4th 2014, 10:23:52 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:52.338] [TRACE] soap - Remote connection time March 4th 2014, 10:23:52 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:56.824] [TRACE] soap - Remote connection time March 4th 2014, 10:23:56 pm, ip called:'192.168.51.40'
[2014-03-04 22:23:56.837] [TRACE] soap - Remote connection time March 4th 2014, 10:23:56 pm, ip called:'192.168.51.40'
[2014-03-04 22:24:11.880] [TRACE] soap - Remote connection time March 4th 2014, 10:24:11 pm, ip called:'192.168.51.40'
[2014-03-04 22:24:11.883] [TRACE] soap - Remote connection time March 4th 2014, 10:24:11 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:05.805] [TRACE] soap - Remote connection time March 4th 2014, 10:34:05 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:05.842] [TRACE] soap - Remote connection time March 4th 2014, 10:34:05 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:07.951] [TRACE] soap - Remote connection time March 4th 2014, 10:34:07 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:07.981] [TRACE] soap - Remote connection time March 4th 2014, 10:34:07 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:09.373] [TRACE] soap - Remote connection time March 4th 2014, 10:34:09 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:11.440] [TRACE] soap - Remote connection time March 4th 2014, 10:34:11 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:11.450] [TRACE] soap - Remote connection time March 4th 2014, 10:34:11 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:19.071] [TRACE] soap - Remote connection time March 4th 2014, 10:34:19 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:19.127] [TRACE] soap - Remote connection time March 4th 2014, 10:34:19 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:21.322] [TRACE] soap - Remote connection time March 4th 2014, 10:34:21 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:21.341] [TRACE] soap - Remote connection time March 4th 2014, 10:34:21 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:23.173] [TRACE] soap - Remote connection time March 4th 2014, 10:34:23 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:23.186] [TRACE] soap - Remote connection time March 4th 2014, 10:34:23 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:32.516] [TRACE] soap - Remote connection time March 4th 2014, 10:34:32 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:32.549] [TRACE] soap - Remote connection time March 4th 2014, 10:34:32 pm, ip called:'192.168.51.40'
[2014-03-04 22:34:43.270] [TRACE] soap - Remote connection time March 4th 2014, 10:34:43 pm, ip called:'192.168.51.40'
[2014-03-04 22:35:48.715] [TRACE] soap - Remote connection time March 4th 2014, 10:35:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:35:48.718] [TRACE] soap - Remote connection time March 4th 2014, 10:35:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:33.645] [TRACE] soap - Remote connection time March 4th 2014, 10:48:33 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:35.337] [TRACE] soap - Remote connection time March 4th 2014, 10:48:35 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:35.343] [TRACE] soap - Remote connection time March 4th 2014, 10:48:35 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:38.604] [TRACE] soap - Remote connection time March 4th 2014, 10:48:38 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:38.638] [TRACE] soap - Remote connection time March 4th 2014, 10:48:38 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:41.754] [TRACE] soap - Remote connection time March 4th 2014, 10:48:41 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:41.776] [TRACE] soap - Remote connection time March 4th 2014, 10:48:41 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:44.166] [TRACE] soap - Remote connection time March 4th 2014, 10:48:44 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:45.543] [TRACE] soap - Remote connection time March 4th 2014, 10:48:45 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:45.575] [TRACE] soap - Remote connection time March 4th 2014, 10:48:45 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:47.020] [TRACE] soap - Remote connection time March 4th 2014, 10:48:47 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:48.486] [TRACE] soap - Remote connection time March 4th 2014, 10:48:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:48:48.485] [TRACE] soap - Remote connection time March 4th 2014, 10:48:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:51:04.239] [TRACE] soap - Remote connection time March 4th 2014, 10:51:04 pm, ip called:'192.168.51.40'
[2014-03-04 22:51:04.261] [TRACE] soap - Remote connection time March 4th 2014, 10:51:04 pm, ip called:'192.168.51.40'
[2014-03-04 22:52:21.719] [TRACE] soap - Remote connection time March 4th 2014, 10:52:21 pm, ip called:'192.168.51.40'
[2014-03-04 22:52:21.720] [TRACE] soap - Remote connection time March 4th 2014, 10:52:21 pm, ip called:'192.168.51.40'
[2014-03-04 22:54:44.069] [TRACE] soap - Remote connection time March 4th 2014, 10:54:44 pm, ip called:'192.168.51.40'
[2014-03-04 22:54:44.069] [TRACE] soap - Remote connection time March 4th 2014, 10:54:44 pm, ip called:'192.168.51.40'
[2014-03-04 22:54:48.608] [TRACE] soap - Remote connection time March 4th 2014, 10:54:48 pm, ip called:'192.168.51.40'
[2014-03-04 22:54:50.941] [TRACE] soap - Remote connection time March 4th 2014, 10:54:50 pm, ip called:'192.168.51.40'
[2014-03-04 22:54:50.945] [TRACE] soap - Remote connection time March 4th 2014, 10:54:50 pm, ip called:'192.168.51.40'
[2014-03-04 22:57:33.436] [TRACE] soap - Remote connection time March 4th 2014, 10:57:33 pm, ip called:'192.168.51.40'
[2014-03-04 22:57:33.447] [TRACE] soap - Remote connection time March 4th 2014, 10:57:33 pm, ip called:'192.168.51.40'
[2014-03-04 23:06:19.824] [TRACE] soap - Remote connection time March 4th 2014, 11:06:19 pm, ip called:'192.168.51.40'
[2014-03-04 23:06:19.825] [TRACE] soap - Remote connection time March 4th 2014, 11:06:19 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:18.305] [TRACE] soap - Remote connection time March 4th 2014, 11:08:18 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:18.323] [TRACE] soap - Remote connection time March 4th 2014, 11:08:18 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:28.343] [TRACE] soap - Remote connection time March 4th 2014, 11:08:28 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:28.380] [TRACE] soap - Remote connection time March 4th 2014, 11:08:28 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:31.950] [TRACE] soap - Remote connection time March 4th 2014, 11:08:31 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:31.964] [TRACE] soap - Remote connection time March 4th 2014, 11:08:31 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:33.366] [TRACE] soap - Remote connection time March 4th 2014, 11:08:33 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:33.379] [TRACE] soap - Remote connection time March 4th 2014, 11:08:33 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:38.472] [TRACE] soap - Remote connection time March 4th 2014, 11:08:38 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:38.487] [TRACE] soap - Remote connection time March 4th 2014, 11:08:38 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:40.032] [TRACE] soap - Remote connection time March 4th 2014, 11:08:40 pm, ip called:'192.168.51.40'
[2014-03-04 23:08:40.048] [TRACE] soap - Remote connection time March 4th 2014, 11:08:40 pm, ip called:'192.168.51.40'
[2014-03-04 23:12:15.313] [TRACE] soap - Remote connection time March 4th 2014, 11:12:15 pm, ip called:'192.168.51.40'
[2014-03-04 23:12:15.320] [TRACE] soap - Remote connection time March 4th 2014, 11:12:15 pm, ip called:'192.168.51.40'
[2014-03-04 23:15:33.606] [TRACE] soap - Remote connection time March 4th 2014, 11:15:33 pm, ip called:'192.168.51.40'
[2014-03-04 23:15:33.610] [TRACE] soap - Remote connection time March 4th 2014, 11:15:33 pm, ip called:'192.168.51.40'
[2014-03-04 23:19:37.776] [TRACE] soap - Remote connection time March 4th 2014, 11:19:37 pm, ip called:'192.168.51.40'
[2014-03-04 23:19:37.799] [TRACE] soap - Remote connection time March 4th 2014, 11:19:37 pm, ip called:'192.168.51.40'
[2014-03-04 23:21:21.183] [TRACE] soap - Remote connection time March 4th 2014, 11:21:21 pm, ip called:'192.168.51.40'
[2014-03-04 23:21:21.199] [TRACE] soap - Remote connection time March 4th 2014, 11:21:21 pm, ip called:'192.168.51.40'
[2014-03-04 23:23:28.041] [TRACE] soap - Remote connection time March 4th 2014, 11:23:28 pm, ip called:'192.168.51.40'
[2014-03-04 23:23:28.058] [TRACE] soap - Remote connection time March 4th 2014, 11:23:28 pm, ip called:'192.168.51.40'
[2014-03-04 23:25:14.500] [TRACE] soap - Remote connection time March 4th 2014, 11:25:14 pm, ip called:'192.168.51.40'
[2014-03-04 23:25:14.512] [TRACE] soap - Remote connection time March 4th 2014, 11:25:14 pm, ip called:'192.168.51.40'
[2014-03-04 23:33:54.546] [TRACE] soap - Remote connection time March 4th 2014, 11:33:54 pm, ip called:'192.168.51.40'
[2014-03-04 23:33:54.552] [TRACE] soap - Remote connection time March 4th 2014, 11:33:54 pm, ip called:'192.168.51.40'
[2014-03-04 23:39:57.058] [TRACE] soap - Remote connection time March 4th 2014, 11:39:57 pm, ip called:'192.168.51.40'
[2014-03-04 23:39:57.067] [TRACE] soap - A JOB PUBLISHED:---some json---
[2014-03-04 23:39:57.074] [TRACE] soap - Remote connection time March 4th 2014, 11:39:57 pm, ip called:'192.168.51.40'
[2014-03-04 23:39:57.076] [TRACE] soap - A JOB PUBLISHED:---some json---
[2014-03-04 23:40:56.444] [TRACE] soap - Remote connection time March 4th 2014, 11:40:56 pm, ip called:'192.168.51.40'
[2014-03-04 23:40:56.447] [TRACE] soap - Remote connection time March 4th 2014, 11:40:56 pm, ip called:'192.168.51.40'
[2014-03-04 23:40:56.450] [TRACE] soap - A JOB PUBLISHED:---some json---
[2014-03-04 23:40:56.463] [TRACE] soap - A JOB PUBLISHED:---some json---
[2014-03-04 23:47:57.710] [TRACE] soap - Remote connection time March 4th 2014, 11:47:57 pm, ip called:'192.168.51.40'
[2014-03-04 23:47:57.717] [TRACE] soap - Remote connection time March 4th 2014, 11:47:57 pm, ip called:'192.168.51.40'
[2014-03-04 23:47:57.724] [TRACE] soap - A JOB PUBLISHED:{}
[2014-03-04 23:47:57.721] [TRACE] soap - A JOB PUBLISHED:{}
[2014-03-04 23:50:59.670] [TRACE] soap - Remote connection time March 4th 2014, 11:50:59 pm, ip called:'192.168.51.40'
[2014-03-04 23:50:59.671] [TRACE] soap - Remote connection time March 4th 2014, 11:50:59 pm, ip called:'192.168.51.40'
[2014-03-04 23:50:59.686] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233"}
[2014-03-04 23:50:59.688] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123"}
[2014-03-05 00:01:18.986] [TRACE] soap - Remote connection time March 5th 2014, 12:01:18 am, ip called:'192.168.51.40'
[2014-03-05 00:01:21.037] [TRACE] soap - Remote connection time March 5th 2014, 12:01:21 am, ip called:'192.168.51.40'
[2014-03-05 00:01:21.053] [TRACE] soap - Remote connection time March 5th 2014, 12:01:21 am, ip called:'192.168.51.40'
[2014-03-05 00:01:26.623] [TRACE] soap - Remote connection time March 5th 2014, 12:01:26 am, ip called:'192.168.51.40'
[2014-03-05 00:02:23.235] [TRACE] soap - Remote connection time March 5th 2014, 12:02:23 am, ip called:'192.168.51.40'
[2014-03-05 00:02:23.239] [TRACE] soap - Remote connection time March 5th 2014, 12:02:23 am, ip called:'192.168.51.40'
[2014-03-05 00:02:23.247] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","time":"March 5th 2014, 12:02:23 am","echo":"test"}
[2014-03-05 00:02:23.254] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","time":"March 5th 2014, 12:02:23 am","echo":"test"}
[2014-03-05 00:06:18.648] [TRACE] soap - Remote connection time March 5th 2014, 12:06:18 am, ip called:'192.168.51.40'
[2014-03-05 00:06:18.650] [TRACE] soap - Remote connection time March 5th 2014, 12:06:18 am, ip called:'192.168.51.40'
[2014-03-05 00:06:18.662] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","time":"March 5th 2014, 12:06:18 am","echo":"test"}
[2014-03-05 00:06:18.657] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","time":"March 5th 2014, 12:06:18 am","echo":"test"}
[2014-03-05 00:08:58.745] [TRACE] soap - Remote connection time March 5th 2014, 12:08:58 am, ip called:'192.168.51.40'
[2014-03-05 00:08:58.754] [TRACE] soap - Remote connection time March 5th 2014, 12:08:58 am, ip called:'192.168.51.40'
[2014-03-05 00:08:58.751] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 12:08:58 am","echoField":"env=int"}
[2014-03-05 00:08:58.762] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 12:08:58 am","echoField":"env=int"}
[2014-03-05 11:48:55.780] [TRACE] soap - Remote connection time March 5th 2014, 11:48:55 am, ip called:'192.168.51.40'
[2014-03-05 11:48:55.779] [TRACE] soap - Remote connection time March 5th 2014, 11:48:55 am, ip called:'192.168.51.40'
[2014-03-05 11:48:55.796] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 11:48:55 am","echoField":"env=int"}
[2014-03-05 11:48:55.796] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 11:48:55 am","echoField":"env=int"}
[2014-03-05 12:28:40.827] [TRACE] soap - Remote connection time March 5th 2014, 12:28:40 pm, ip called:'192.168.51.40'
[2014-03-05 12:28:40.880] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 12:28:40 pm","echoField":"env=int"}
[2014-03-05 12:28:40.913] [TRACE] soap - Remote connection time March 5th 2014, 12:28:40 pm, ip called:'192.168.51.40'
[2014-03-05 12:28:40.916] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 12:28:40 pm","echoField":"env=int"}
[2014-03-05 12:33:08.877] [TRACE] soap - Remote connection time March 5th 2014, 12:33:08 pm, ip called:'192.168.51.40'
[2014-03-05 12:33:08.914] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 12:33:08 pm","echoField":"env=int"}
[2014-03-05 12:33:12.564] [TRACE] soap - Remote connection time March 5th 2014, 12:33:12 pm, ip called:'192.168.51.40'
[2014-03-05 12:33:12.593] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 12:33:12 pm","echoField":"env=int"}
[2014-03-05 12:33:12.613] [TRACE] soap - Remote connection time March 5th 2014, 12:33:12 pm, ip called:'192.168.51.40'
[2014-03-05 12:33:12.628] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 12:33:12 pm","echoField":"env=int"}
[2014-03-05 12:41:12.854] [TRACE] soap - Remote connection time March 5th 2014, 12:41:12 pm, ip called:'192.168.51.40'
[2014-03-05 12:41:12.855] [TRACE] soap - Remote connection time March 5th 2014, 12:41:12 pm, ip called:'192.168.51.40'
[2014-03-05 12:41:12.870] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 12:41:12 pm","echoField":"env=int"}
[2014-03-05 12:41:12.871] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 12:41:12 pm","echoField":"env=int"}
[2014-03-05 13:23:20.285] [TRACE] soap - Remote connection time March 5th 2014, 1:23:20 pm, ip called:'192.168.51.40'
[2014-03-05 13:23:21.912] [TRACE] soap - Remote connection time March 5th 2014, 1:23:21 pm, ip called:'192.168.51.40'
[2014-03-05 13:23:21.918] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 1:23:21 pm","echoField":"env=int"}
[2014-03-05 13:23:21.926] [TRACE] soap - Remote connection time March 5th 2014, 1:23:21 pm, ip called:'192.168.51.40'
[2014-03-05 13:23:21.932] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 1:23:21 pm","echoField":"env=int"}
[2014-03-05 13:52:53.647] [TRACE] soap - Remote connection time March 5th 2014, 1:52:53 pm, ip called:'192.168.51.40'
[2014-03-05 13:52:53.655] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 1:52:53 pm","echoField":"env=int"}
[2014-03-05 13:52:53.659] [TRACE] soap - Remote connection time March 5th 2014, 1:52:53 pm, ip called:'192.168.51.40'
[2014-03-05 13:52:53.678] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 1:52:53 pm","echoField":"env=int"}
[2014-03-05 14:07:39.659] [TRACE] soap - Remote connection time March 5th 2014, 2:07:39 pm, ip called:'192.168.51.40'
[2014-03-05 14:07:39.679] [TRACE] soap - Remote connection time March 5th 2014, 2:07:39 pm, ip called:'192.168.51.40'
[2014-03-05 14:07:39.694] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:07:39 pm","echoField":"env=int"}
[2014-03-05 14:07:42.543] [TRACE] soap - Remote connection time March 5th 2014, 2:07:42 pm, ip called:'192.168.51.40'
[2014-03-05 14:07:42.559] [TRACE] soap - Remote connection time March 5th 2014, 2:07:42 pm, ip called:'192.168.51.40'
[2014-03-05 14:07:42.566] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:07:42 pm","echoField":"env=int"}
[2014-03-05 14:07:52.905] [TRACE] soap - Remote connection time March 5th 2014, 2:07:52 pm, ip called:'192.168.51.40'
[2014-03-05 14:07:52.911] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:07:52 pm","echoField":"env=int"}
[2014-03-05 14:07:55.999] [TRACE] soap - Remote connection time March 5th 2014, 2:07:55 pm, ip called:'192.168.51.40'
[2014-03-05 14:07:56.006] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 2:07:55 pm","echoField":"env=int"}
[2014-03-05 14:07:56.014] [TRACE] soap - Remote connection time March 5th 2014, 2:07:56 pm, ip called:'192.168.51.40'
[2014-03-05 14:07:56.016] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:07:56 pm","echoField":"env=int"}
[2014-03-05 14:09:27.512] [TRACE] soap - Remote connection time March 5th 2014, 2:09:27 pm, ip called:'192.168.51.40'
[2014-03-05 14:09:27.515] [TRACE] soap - Remote connection time March 5th 2014, 2:09:27 pm, ip called:'192.168.51.40'
[2014-03-05 14:09:27.517] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:09:27 pm","echoField":"env=int"}
[2014-03-05 14:09:27.529] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 2:09:27 pm","echoField":"env=int"}
[2014-03-05 14:32:16.892] [TRACE] soap - Remote connection time March 5th 2014, 2:32:16 pm, ip called:'192.168.51.40'
[2014-03-05 14:32:16.936] [TRACE] soap - Remote connection time March 5th 2014, 2:32:16 pm, ip called:'192.168.51.40'
[2014-03-05 14:32:16.949] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:32:16 pm","echoField":"env=int"}
[2014-03-05 14:33:52.222] [TRACE] soap - Remote connection time March 5th 2014, 2:33:52 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:52.232] [TRACE] soap - Remote connection time March 5th 2014, 2:33:52 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:52.239] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:33:52 pm","echoField":"env=int"}
[2014-03-05 14:33:54.314] [TRACE] soap - Remote connection time March 5th 2014, 2:33:54 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:54.327] [TRACE] soap - Remote connection time March 5th 2014, 2:33:54 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:54.334] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:33:54 pm","echoField":"env=int"}
[2014-03-05 14:33:55.618] [TRACE] soap - Remote connection time March 5th 2014, 2:33:55 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:55.631] [TRACE] soap - Remote connection time March 5th 2014, 2:33:55 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:55.637] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:33:55 pm","echoField":"env=int"}
[2014-03-05 14:33:58.101] [TRACE] soap - Remote connection time March 5th 2014, 2:33:58 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:58.121] [TRACE] soap - Remote connection time March 5th 2014, 2:33:58 pm, ip called:'192.168.51.40'
[2014-03-05 14:33:58.131] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:33:58 pm","echoField":"env=int"}
[2014-03-05 14:36:05.596] [TRACE] soap - Remote connection time March 5th 2014, 2:36:05 pm, ip called:'192.168.51.40'
[2014-03-05 14:36:05.609] [TRACE] soap - Remote connection time March 5th 2014, 2:36:05 pm, ip called:'192.168.51.40'
[2014-03-05 14:36:05.627] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:36:05 pm","echoField":"env=int"}
[2014-03-05 14:36:08.364] [TRACE] soap - Remote connection time March 5th 2014, 2:36:08 pm, ip called:'192.168.51.40'
[2014-03-05 14:36:08.378] [TRACE] soap - Remote connection time March 5th 2014, 2:36:08 pm, ip called:'192.168.51.40'
[2014-03-05 14:36:08.385] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:36:08 pm","echoField":"env=int"}
[2014-03-05 14:36:10.727] [TRACE] soap - Remote connection time March 5th 2014, 2:36:10 pm, ip called:'192.168.51.40'
[2014-03-05 14:36:10.733] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"104201021233","date":"March 5th 2014, 2:36:10 pm","echoField":"env=int"}
[2014-03-05 14:36:10.738] [TRACE] soap - Remote connection time March 5th 2014, 2:36:10 pm, ip called:'192.168.51.40'
[2014-03-05 14:36:10.740] [TRACE] soap - A JOB PUBLISHED:{"invoiceNumber":"123123123123","date":"March 5th 2014, 2:36:10 pm","echoField":"env=int"}
[2014-03-05 15:45:24.122] [TRACE] soap - Remote connection time March 5th 2014, 3:45:24 pm, ip called:'192.168.51.40'
